Eichner,Legrand,Default
19.7616,13.205449,11.720519
19.768402,13.213981,11.726553
19.76919,13.21497,11.727252
19.772459,13.21907,11.730152
19.779918,13.22843,11.736769
19.808741,13.26463,11.762354
19.819111,13.277664,11.771564
19.823594,13.2833,11.775545
19.825008,13.285079,11.776801
19.826357,13.286775,11.777999
19.835345,13.298081,11.785985
19.853722,13.321212,11.802317
19.859703,13.328745,11.807635
19.872504,13.344872,11.819017
19.877134,13.350708,11.823136
19.91315,13.396142,11.855185
19.914825,13.398256,11.856676
19.922751,13.408266,11.863734
19.985228,13.487284,11.919411
19.986432,13.48881,11.920486
19.99237,13.496331,11.925782
19.994354,13.498845,11.927552
19.998657,13.504298,11.931391
20.013343,13.522914,11.944495
20.017083,13.527657,11.947833
20.025783,13.538694,11.9556
20.026915,13.54013,11.95661
20.045236,13.563384,11.97297
20.062752,13.585635,11.988619
20.064445,13.587787,11.990131
20.07249,13.598013,11.997321
20.072756,13.598351,11.997559
20.079119,13.606443,12.003247
20.083887,13.612507,12.00751
20.097167,13.629404,12.019385
20.111145,13.647199,12.031887
20.1166,13.654147,12.036768
20.118895,13.657071,12.038822
20.125612,13.665628,12.044833
20.131423,13.673035,12.050034
20.147094,13.693016,12.064064
20.178021,13.73249,12.091767
20.218682,13.784468,12.128222
20.220114,13.7863,12.129507
20.22044,13.786718,12.1298
20.226233,13.79413,12.134996
20.234125,13.804234,12.142078
20.274024,13.855361,12.177898
20.295288,13.882646,12.197003
20.344411,13.945771,12.241176
20.380417,13.992128,12.273588
20.383835,13.996532,12.276666
20.396117,14.012363,12.287729
20.396933,14.013415,12.288464
20.412653,14.03369,12.302629
20.412779,14.033853,12.302743
20.429963,14.056032,12.318234
20.445525,14.076132,12.332268
20.463039,14.098769,12.348068
20.469659,14.10733,12.354042
20.471531,14.109751,12.355732
20.488746,14.132027,12.371272
20.499594,14.146072,12.381069
20.502894,14.150346,12.384049
20.554542,14.217314,12.430728
20.564517,14.230266,12.439751
20.571132,14.238857,12.445734
20.586839,14.259268,12.459948
20.604177,14.281813,12.475643
20.632128,14.318195,12.50096
20.642765,14.332051,12.510599
20.650191,14.341728,12.517329
20.662371,14.357606,12.528371
20.677188,14.376936,12.541809
20.687059,14.389818,12.550763
20.691315,14.395375,12.554625
20.698771,14.405111,12.56139
20.699122,14.405569,12.561708
20.715475,14.426935,12.576552
20.741926,14.461526,12.600574
20.765324,14.492156,12.621835
20.803482,14.542173,12.656534
20.810193,14.550977,12.66264
20.846707,14.598929,12.695879
20.878493,14.640731,12.724838
20.909096,14.68103,12.752739
20.91128,14.683909,12.754732
20.923566,14.700103,12.765939
20.952496,14.738271,12.792343
20.959905,14.748052,12.799108
20.968337,14.759188,12.806808
21.011953,14.816857,12.846665
21.015163,14.821104,12.8496
21.035004,14.847376,12.867746
21.054468,14.873169,12.885555
21.068676,14.89201,12.89856
21.08949,14.919632,12.91762
21.090862,14.921454,12.918877
21.102249,14.936575,12.929308
21.11873,14.958476,12.944411
21.131769,14.975812,12.956364
21.137428,14.983341,12.961554
21.142887,14.990603,12.966559
21.160181,15.013622,12.982422
21.162787,15.017092,12.984814
21.163971,15.018669,12.9859
21.165505,15.020712,12.987307
21.20195,15.069288,13.020763
21.207699,15.076957,13.026043
21.21864,15.091557,13.036093
21.243069,15.124181,13.058543
21.244689,15.126346,13.060033
21.24582,15.127857,13.061072
21.263075,15.150922,13.076938
21.286785,15.182643,13.098749
21.29515,15.193843,13.106448
21.303527,15.205061,13.114158
21.336666,15.249479,13.144676
21.347241,15.263667,13.154419
21.357214,15.277052,13.16361
21.369249,15.293212,13.174704
21.372473,15.297542,13.177677
21.387515,15.317753,13.191548
21.399017,15.333217,13.202158
21.406023,15.342639,13.208623
21.409822,15.347749,13.212128
21.419321,15.360531,13.220895
21.452277,15.404915,13.251325
21.511146,15.484345,13.305741
21.577253,15.573768,13.366934
21.58061,15.578316,13.370044
21.586456,15.586235,13.37546
21.596941,15.600446,13.385176
21.597751,15.601545,13.385928
21.606598,15.61354,13.394128
21.611865,15.620684,13.399011
21.628216,15.64287,13.414173
21.635843,15.653224,13.421247
21.637937,15.656068,13.42319
21.667153,15.695762,13.450301
21.671639,15.701861,13.454466
21.672798,15.703437,13.455541
21.676045,15.707853,13.458557
21.708661,15.752239,13.488851
21.710296,15.754466,13.490371
21.71082,15.755179,13.490857
21.720429,15.768267,13.499787
21.723246,15.772105,13.502405
21.788397,15.860994,13.563007
21.78896,15.861764,13.563531
21.802986,15.88093,13.576589
21.856225,15.953784,13.626194
21.869869,15.972479,13.638916
21.870601,15.973483,13.639599
21.895747,16.007967,13.663057
21.909361,16.026651,13.675762
21.915172,16.034628,13.681186
21.916903,16.037006,13.682802
21.960789,16.097323,13.723793
21.99075,16.138562,13.751801
22.011741,16.167484,13.771435
22.034593,16.198998,13.792821
22.057172,16.230163,13.813961
22.089106,16.274289,13.843879
22.111274,16.304953,13.86466
22.112827,16.307102,13.866116
22.127474,16.327379,13.879853
22.146836,16.354202,13.898019
22.14982,16.358337,13.900819
22.206329,16.436745,13.953885
22.225032,16.462735,13.971463
22.225965,16.464032,13.97234
22.240496,16.484239,13.986003
22.262144,16.514362,14.006365
22.298439,16.564927,14.040526
22.356744,16.646305,14.095461
22.375353,16.672317,14.113009
22.392605,16.69645,14.129285
22.465118,16.798062,14.19776
22.490317,16.83344,14.221582
22.492408,16.836377,14.223558
22.530187,16.889487,14.259299
22.552896,16.921448,14.280796
22.590311,16.97417,14.316239
22.616251,17.010766,14.340829
22.650966,17.059801,14.373759
22.759875,17.214062,14.477229
22.782614,17.246352,14.498864
22.835348,17.321344,14.549078
22.844989,17.335071,14.558264
22.853663,17.347425,14.566531
22.863232,17.361059,14.575652
22.887646,17.395866,14.598933
22.929653,17.455833,14.639019
22.930136,17.456522,14.63948
22.946353,17.479699,14.654966
22.955217,17.492373,14.663432
22.984566,17.534367,14.691475
23.013082,17.575215,14.718741
23.015653,17.5789,14.721199
23.018221,17.582581,14.723656
23.029334,17.598515,14.734287
23.045962,17.62237,14.750199
23.117138,17.724647,14.818373
23.122378,17.732189,14.823397
23.199794,17.843768,14.897674
23.211747,17.861025,14.909153
23.224571,17.879549,14.921473
23.334712,18.039009,15.027417
23.362368,18.079152,15.054058
23.368174,18.087584,15.059652
23.372895,18.094443,15.064202
23.383796,18.110283,15.07471
23.391085,18.12088,15.081738
23.402806,18.137924,15.09304
23.48374,18.25582,15.171161
23.51626,18.303292,15.202588
23.520045,18.308821,15.206247
23.58828,18.40863,15.272264
23.620969,18.456535,15.303924
23.653321,18.504003,15.335279
23.790876,18.706467,15.468832
23.801891,18.722724,15.479543
23.809182,18.733488,15.486634
23.991496,19.003598,15.664302
24.029716,19.060451,15.701632
24.031188,19.062643,15.703071
24.055251,19.09848,15.72659
24.135492,19.218212,15.805101
24.15025,19.240272,15.819555
24.188673,19.297759,15.857207
24.211176,19.331466,15.879273
24.224449,19.351359,15.892292
24.278899,19.433069,15.945739
24.278943,19.433134,15.945782
24.336017,19.518955,16.00187
24.353552,19.545357,16.019114
24.356258,19.549432,16.021776
24.356768,19.5502,16.022277
24.407733,19.627042,16.072438
24.432842,19.664951,16.097169
24.458338,19.703479,16.122294
24.504973,19.774042,16.168284
24.684859,20.047332,16.346091
24.71757,20.097217,16.378493
24.859386,20.314156,16.519216
24.873655,20.336043,16.533396
25.075432,20.646735,16.734361
25.169954,20.793035,16.828778
25.308193,21.007868,16.967181
25.645137,21.53582,17.306092
25.666251,21.569107,17.327403
25.675695,21.584003,17.336938
25.718925,21.652254,17.380607
25.769218,21.731782,17.431455
25.837679,21.840259,17.500753
25.838849,21.842115,17.501938
25.864226,21.88239,17.527649
25.87362,21.897307,17.537169
25.920948,21.972537,17.585161
25.988594,22.080272,17.653832
26.094956,22.250166,17.761984
26.14428,22.329159,17.812213
26.15969,22.353864,17.827915
26.160924,22.355843,17.829172
26.176813,22.381331,17.845368
26.210544,22.435485,17.879765
26.216737,22.445435,17.886083
26.449958,22.821617,18.124542
26.510701,22.920073,18.18682
26.652282,23.150326,18.332254
26.660637,23.163948,18.340849
26.696598,23.222619,18.377856
26.704371,23.235309,18.385858
26.89111,23.541167,18.578451
26.936588,23.615938,18.625455
26.992865,23.708618,18.683676
26.99445,23.71123,18.685316
27.137153,23.94701,18.83322
27.187041,24.029694,18.885017
27.271863,24.170585,18.973194
27.277928,24.180673,18.979504
27.290812,24.202112,18.992911
27.332341,24.271274,19.036146
27.370209,24.33442,19.0756
27.484725,24.525843,19.195072
27.546869,24.630015,19.260009
27.666503,24.831139,19.385225
27.784679,25.030561,19.509178
27.877995,25.188559,19.607241
28.049254,25.479734,19.787635
28.262572,25.844601,20.013094
28.288337,25.888836,20.040384
28.331705,25.96337,20.086344
28.484124,26.226119,20.248152
28.645143,26.505035,20.419556
28.75944,26.703856,20.541514
28.930306,27.002372,20.724281
29.037801,27.190968,20.839538
29.04548,27.204466,20.84778
29.282633,27.622807,21.102838
29.411905,27.852101,21.242302
29.464187,27.945087,21.298793
29.539369,28.079055,21.380114
29.600016,28.18734,21.445787
29.787917,28.524075,21.649686
30.029652,28.960032,21.91294
30.064834,29.023738,21.951341
30.207871,29.283417,22.107697
30.537363,29.885711,22.469267
30.694083,30.174195,22.641925
30.728867,30.238399,22.680305
30.977672,30.699505,22.955464
31.011776,30.762962,22.993266
31.37433,31.44136,23.396404
32.194201,33.000926,24.316564
32.404195,33.406048,24.55413
34.400891,37.373142,26.850812
36.749031,42.303441,29.637352
